station,time,temperature,temperature_qc,depth
,UTC,celsius,1,m
B01,2019-10-25T03:00:00Z,12.5,0,1.0
B01,2019-10-25T04:00:00Z,12.55,0,1.0
B01,2019-10-25T05:00:00Z,12.62,0,1.0
B01,2019-10-25T06:00:00Z,12.62,0,1.0
B01,2019-10-25T07:00:00Z,12.6,0,1.0
B01,2019-10-25T08:00:00Z,12.59,0,1.0
B01,2019-10-25T09:00:00Z,12.56,0,1.0
B01,2019-10-25T10:00:00Z,12.55,0,1.0
B01,2019-10-25T11:00:00Z,12.52,0,1.0
B01,2019-10-25T12:00:00Z,12.51,0,1.0
B01,2019-10-25T13:00:00Z,12.5,0,1.0
B01,2019-10-25T14:00:00Z,12.49,0,1.0
B01,2019-10-25T15:00:00Z,12.51,0,1.0
B01,2019-10-25T16:00:00Z,12.54,0,1.0
B01,2019-10-25T17:00:00Z,12.62,0,1.0
B01,2019-10-25T18:00:00Z,12.64,0,1.0
B01,2019-10-25T19:00:00Z,12.64,0,1.0
B01,2019-10-25T20:00:00Z,12.55,0,1.0
B01,2019-10-25T21:00:00Z,12.55,0,1.0
B01,2019-10-25T22:00:00Z,12.52,0,1.0
B01,2019-10-25T23:00:00Z,12.51,0,1.0
B01,2019-10-26T00:00:00Z,12.49,0,1.0
B01,2019-10-26T01:00:00Z,12.49,0,1.0
B01,2019-10-26T02:00:00Z,12.5,0,1.0
B01,2019-10-26T03:00:00Z,12.5,0,1.0
B01,2019-10-26T04:00:00Z,12.5,0,1.0
B01,2019-10-26T05:00:00Z,12.5,0,1.0
B01,2019-10-26T06:00:00Z,12.51,0,1.0
B01,2019-10-26T07:00:00Z,12.5,0,1.0
B01,2019-10-26T08:00:00Z,12.49,0,1.0
B01,2019-10-26T09:00:00Z,12.45,0,1.0
B01,2019-10-26T10:00:00Z,12.44,0,1.0
B01,2019-10-26T11:00:00Z,12.44,0,1.0
B01,2019-10-26T12:00:00Z,12.42,0,1.0
B01,2019-10-26T13:00:00Z,12.43,0,1.0
B01,2019-10-26T14:00:00Z,12.45,0,1.0
B01,2019-10-26T15:00:00Z,12.47,0,1.0
B01,2019-10-26T16:00:00Z,12.47,0,1.0
B01,2019-10-26T17:00:00Z,12.58,0,1.0
B01,2019-10-26T18:00:00Z,12.71,0,1.0
B01,2019-10-26T19:00:00Z,12.76,0,1.0
B01,2019-10-26T20:00:00Z,12.71,0,1.0
B01,2019-10-26T21:00:00Z,12.66,0,1.0
B01,2019-10-26T22:00:00Z,12.55,0,1.0
B01,2019-10-26T23:00:00Z,12.48,0,1.0
B01,2019-10-27T00:00:00Z,12.49,0,1.0
B01,2019-10-27T01:00:00Z,12.45,0,1.0
B01,2019-10-27T02:00:00Z,12.47,0,1.0
B01,2019-10-27T03:00:00Z,12.48,0,1.0
B01,2019-10-27T04:00:00Z,12.49,0,1.0
B01,2019-10-27T05:00:00Z,12.45,0,1.0
B01,2019-10-27T06:00:00Z,12.42,0,1.0
B01,2019-10-27T07:00:00Z,12.41,0,1.0
B01,2019-10-27T08:00:00Z,12.48,0,1.0
B01,2019-10-27T09:00:00Z,12.49,0,1.0
B01,2019-10-27T10:00:00Z,12.5,0,1.0
B01,2019-10-27T11:00:00Z,12.47,0,1.0
B01,2019-10-27T12:00:00Z,12.44,0,1.0
B01,2019-10-27T13:00:00Z,12.41,0,1.0
B01,2019-10-27T14:00:00Z,12.38,0,1.0
B01,2019-10-27T15:00:00Z,12.38,0,1.0
B01,2019-10-27T16:00:00Z,12.39,0,1.0
B01,2019-10-27T17:00:00Z,12.39,0,1.0
B01,2019-10-27T18:00:00Z,12.37,0,1.0
B01,2019-10-27T19:00:00Z,12.35,0,1.0
B01,2019-10-27T20:00:00Z,12.35,0,1.0
B01,2019-10-27T21:00:00Z,12.35,0,1.0
B01,2019-10-27T22:00:00Z,12.31,0,1.0
B01,2019-10-27T23:00:00Z,12.29,0,1.0
B01,2019-10-28T00:00:00Z,12.28,0,1.0
B01,2019-10-28T01:00:00Z,12.29,0,1.0
B01,2019-10-28T02:00:00Z,12.29,0,1.0
B01,2019-10-28T03:00:00Z,12.29,0,1.0
B01,2019-10-28T04:00:00Z,12.29,0,1.0
B01,2019-10-28T05:00:00Z,12.25,0,1.0
B01,2019-10-28T06:00:00Z,12.26,0,1.0
B01,2019-10-28T07:00:00Z,12.26,0,1.0
B01,2019-10-28T08:00:00Z,NaN,40,1.0
B01,2019-10-28T09:00:00Z,12.25,0,1.0
B01,2019-10-28T10:00:00Z,12.24,0,1.0
B01,2019-10-28T11:00:00Z,12.23,0,1.0
B01,2019-10-28T12:00:00Z,12.24,0,1.0
B01,2019-10-28T13:00:00Z,12.24,0,1.0
B01,2019-10-28T14:00:00Z,12.24,0,1.0
B01,2019-10-28T15:00:00Z,12.24,0,1.0
B01,2019-10-28T16:00:00Z,12.25,0,1.0
B01,2019-10-28T17:00:00Z,12.26,0,1.0
B01,2019-10-28T18:00:00Z,12.26,0,1.0
B01,2019-10-28T19:00:00Z,4.56,40,1.0
B01,2019-10-28T20:00:00Z,12.25,0,1.0
B01,2019-10-28T21:00:00Z,12.27,0,1.0
B01,2019-10-28T22:00:00Z,12.25,0,1.0
B01,2019-10-28T23:00:00Z,12.24,0,1.0
B01,2019-10-29T00:00:00Z,12.24,0,1.0
B01,2019-10-29T01:00:00Z,12.23,0,1.0
B01,2019-10-29T02:00:00Z,12.24,0,1.0
B01,2019-10-29T03:00:00Z,NaN,40,1.0
B01,2019-10-29T04:00:00Z,12.23,0,1.0
B01,2019-10-29T05:00:00Z,12.21,40,1.0
B01,2019-10-29T06:00:00Z,12.18,40,1.0
B01,2019-10-29T07:00:00Z,12.15,40,1.0
B01,2019-10-29T08:00:00Z,12.13,40,1.0
B01,2019-10-29T09:00:00Z,12.12,0,1.0
B01,2019-10-29T10:00:00Z,12.1,0,1.0
B01,2019-10-29T11:00:00Z,12.09,0,1.0
B01,2019-10-29T12:00:00Z,12.09,0,1.0
B01,2019-10-29T13:00:00Z,12.09,0,1.0
B01,2019-10-29T14:00:00Z,12.09,0,1.0
B01,2019-10-29T15:00:00Z,12.09,0,1.0
B01,2019-10-29T16:00:00Z,12.1,0,1.0
B01,2019-10-29T17:00:00Z,12.13,0,1.0
B01,2019-10-29T18:00:00Z,12.17,0,1.0
B01,2019-10-29T19:00:00Z,12.15,0,1.0
B01,2019-10-29T20:00:00Z,12.24,0,1.0
B01,2019-10-29T21:00:00Z,12.25,0,1.0
B01,2019-10-29T22:00:00Z,12.25,0,1.0
B01,2019-10-29T23:00:00Z,12.23,0,1.0
B01,2019-10-30T00:00:00Z,12.22,0,1.0
B01,2019-10-30T01:00:00Z,12.2,0,1.0
B01,2019-10-30T02:00:00Z,12.2,0,1.0
B01,2019-10-30T03:00:00Z,12.2,0,1.0
B01,2019-10-30T04:00:00Z,12.2,0,1.0
B01,2019-10-30T05:00:00Z,12.2,0,1.0
B01,2019-10-30T06:00:00Z,12.2,0,1.0
B01,2019-10-30T07:00:00Z,12.21,0,1.0
B01,2019-10-30T08:00:00Z,12.19,0,1.0
B01,2019-10-30T09:00:00Z,12.15,0,1.0
B01,2019-10-30T10:00:00Z,12.2,0,1.0
B01,2019-10-30T11:00:00Z,12.17,0,1.0
B01,2019-10-30T12:00:00Z,12.14,0,1.0
B01,2019-10-30T13:00:00Z,12.12,0,1.0
B01,2019-10-30T14:00:00Z,12.13,0,1.0
B01,2019-10-30T15:00:00Z,12.16,0,1.0
B01,2019-10-30T16:00:00Z,12.19,0,1.0
B01,2019-10-30T17:00:00Z,12.28,0,1.0
B01,2019-10-30T18:00:00Z,12.38,0,1.0
B01,2019-10-30T19:00:00Z,12.49,0,1.0
B01,2019-10-30T20:00:00Z,12.57,0,1.0
B01,2019-10-30T21:00:00Z,12.52,0,1.0
B01,2019-10-30T22:00:00Z,12.49,0,1.0
B01,2019-10-30T23:00:00Z,12.37,0,1.0
B01,2019-10-31T00:00:00Z,12.34,0,1.0
B01,2019-10-31T01:00:00Z,12.2,0,1.0
B01,2019-10-31T02:00:00Z,12.33,40,1.0
B01,2019-10-31T03:00:00Z,12.35,40,1.0
B01,2019-10-31T04:00:00Z,12.29,0,1.0
B01,2019-10-31T05:00:00Z,12.31,0,1.0
B01,2019-10-31T06:00:00Z,NaN,40,1.0
B01,2019-10-31T07:00:00Z,12.24,40,1.0
B01,2019-10-31T08:00:00Z,12.15,40,1.0
B01,2019-10-31T09:00:00Z,12.28,0,1.0
B01,2019-10-31T10:00:00Z,12.26,0,1.0
B01,2019-10-31T11:00:00Z,12.24,0,1.0
B01,2019-10-31T12:00:00Z,12.24,0,1.0
B01,2019-10-31T13:00:00Z,12.3,40,1.0
B01,2019-10-31T14:00:00Z,12.31,0,1.0
B01,2019-10-31T15:00:00Z,12.3,0,1.0
B01,2019-10-31T16:00:00Z,12.3,0,1.0
B01,2019-10-31T17:00:00Z,12.29,0,1.0
B01,2019-10-31T18:00:00Z,12.28,0,1.0
B01,2019-10-31T19:00:00Z,12.29,0,1.0
B01,2019-10-31T20:00:00Z,12.27,0,1.0
B01,2019-10-31T21:00:00Z,12.3,0,1.0
B01,2019-10-31T22:00:00Z,12.3,0,1.0
B01,2019-10-31T23:00:00Z,12.3,0,1.0
B01,2019-11-01T00:00:00Z,12.31,0,1.0
B01,2019-11-01T01:00:00Z,12.29,0,1.0
B01,2019-11-01T02:00:00Z,12.29,40,1.0
B01,2019-11-01T03:00:00Z,12.32,0,1.0
B01,2019-11-01T04:00:00Z,12.32,0,1.0
B01,2019-11-01T05:00:00Z,12.28,0,1.0
B01,2019-11-01T06:00:00Z,12.31,0,1.0
B01,2019-11-01T07:00:00Z,12.29,0,1.0
B01,2019-11-01T08:00:00Z,12.25,0,1.0
B01,2019-11-01T09:00:00Z,12.24,0,1.0
B01,2019-11-01T10:00:00Z,12.28,0,1.0
B01,2019-11-01T11:00:00Z,12.34,0,1.0
B01,2019-11-01T12:00:00Z,12.28,0,1.0
B01,2019-11-01T13:00:00Z,12.18,0,1.0
B01,2019-11-01T14:00:00Z,12.15,40,1.0
B01,2019-11-01T15:00:00Z,12.11,0,1.0
B01,2019-11-01T16:00:00Z,NaN,40,1.0
B01,2019-11-01T17:00:00Z,11.99,0,1.0
B01,2019-11-01T18:00:00Z,11.94,0,1.0
B01,2019-11-01T19:00:00Z,11.89,0,1.0
B01,2019-11-01T20:00:00Z,11.87,0,1.0
B01,2019-11-01T21:00:00Z,11.85,0,1.0
B01,2019-11-01T22:00:00Z,11.83,0,1.0
B01,2019-11-01T23:00:00Z,11.8,0,1.0
B01,2019-11-02T00:00:00Z,11.78,0,1.0
B01,2019-11-02T02:00:00Z,11.75,40,1.0
B01,2019-11-02T03:00:00Z,11.73,40,1.0
B01,2019-11-02T04:00:00Z,11.72,0,1.0
B01,2019-11-02T05:00:00Z,11.72,0,1.0
B01,2019-11-02T06:00:00Z,11.7,0,1.0
B01,2019-11-02T07:00:00Z,11.71,0,1.0
B01,2019-11-02T08:00:00Z,11.74,0,1.0
B01,2019-11-02T09:00:00Z,11.69,0,1.0
B01,2019-11-02T10:00:00Z,11.68,0,1.0
B01,2019-11-02T11:00:00Z,NaN,40,1.0
B01,2019-11-02T12:00:00Z,11.65,0,1.0
B01,2019-11-02T13:00:00Z,11.65,0,1.0
B01,2019-11-02T14:00:00Z,11.65,0,1.0
B01,2019-11-02T15:00:00Z,11.67,0,1.0
B01,2019-11-02T16:00:00Z,11.67,0,1.0
B01,2019-11-02T17:00:00Z,11.7,0,1.0
B01,2019-11-02T18:00:00Z,11.74,0,1.0
B01,2019-11-02T19:00:00Z,11.76,0,1.0
B01,2019-11-02T20:00:00Z,11.77,0,1.0
B01,2019-11-02T21:00:00Z,11.76,0,1.0
B01,2019-11-02T22:00:00Z,11.73,0,1.0
B01,2019-11-02T23:00:00Z,11.65,0,1.0
B01,2019-11-03T00:00:00Z,11.56,0,1.0
B01,2019-11-03T01:00:00Z,11.46,0,1.0
B01,2019-11-03T02:00:00Z,11.43,0,1.0
B01,2019-11-03T04:00:00Z,11.44,0,1.0
B01,2019-11-03T05:00:00Z,11.42,0,1.0
B01,2019-11-03T06:00:00Z,11.41,0,1.0
B01,2019-11-03T07:00:00Z,11.4,0,1.0
B01,2019-11-03T08:00:00Z,11.42,0,1.0
B01,2019-11-03T09:00:00Z,11.46,0,1.0
B01,2019-11-03T10:00:00Z,11.47,0,1.0
B01,2019-11-03T11:00:00Z,11.5,0,1.0
B01,2019-11-03T12:00:00Z,11.43,0,1.0
B01,2019-11-03T13:00:00Z,11.38,0,1.0
B01,2019-11-03T14:00:00Z,11.4,0,1.0
B01,2019-11-03T15:00:00Z,11.43,0,1.0
B01,2019-11-03T16:00:00Z,11.46,0,1.0
B01,2019-11-03T17:00:00Z,11.45,0,1.0
B01,2019-11-03T18:00:00Z,11.49,0,1.0
B01,2019-11-03T19:00:00Z,11.5,0,1.0
B01,2019-11-03T20:00:00Z,11.49,0,1.0
B01,2019-11-03T21:00:00Z,11.46,0,1.0
B01,2019-11-03T22:00:00Z,11.45,0,1.0
B01,2019-11-03T23:00:00Z,11.41,0,1.0
B01,2019-11-04T00:00:00Z,11.4,0,1.0
B01,2019-11-04T01:00:00Z,11.4,0,1.0
B01,2019-11-04T02:00:00Z,11.38,0,1.0
B01,2019-11-04T03:00:00Z,11.37,40,1.0
B01,2019-11-04T04:00:00Z,11.38,40,1.0
B01,2019-11-04T05:00:00Z,11.37,40,1.0
B01,2019-11-04T06:00:00Z,11.35,0,1.0
B01,2019-11-04T07:00:00Z,11.33,40,1.0
B01,2019-11-04T08:00:00Z,11.3,40,1.0
B01,2019-11-04T09:00:00Z,11.32,40,1.0
B01,2019-11-04T11:00:00Z,11.31,0,1.0
B01,2019-11-04T12:00:00Z,11.31,0,1.0
B01,2019-11-04T13:00:00Z,11.3,0,1.0
B01,2019-11-04T14:00:00Z,11.3,0,1.0
B01,2019-11-04T15:00:00Z,11.3,0,1.0
B01,2019-11-04T16:00:00Z,11.37,0,1.0
B01,2019-11-04T17:00:00Z,11.49,0,1.0
B01,2019-11-04T18:00:00Z,11.46,0,1.0
B01,2019-11-04T19:00:00Z,11.47,0,1.0
B01,2019-11-04T20:00:00Z,11.48,0,1.0
B01,2019-11-04T21:00:00Z,11.37,0,1.0
B01,2019-11-04T22:00:00Z,11.33,0,1.0
B01,2019-11-04T23:00:00Z,11.3,0,1.0
B01,2019-11-05T00:00:00Z,11.31,0,1.0
B01,2019-11-05T01:00:00Z,11.26,0,1.0
B01,2019-11-05T02:00:00Z,11.27,0,1.0
B01,2019-11-05T03:00:00Z,11.16,0,1.0
B01,2019-11-05T04:00:00Z,11.0,40,1.0
B01,2019-11-05T05:00:00Z,10.97,0,1.0
B01,2019-11-05T06:00:00Z,10.98,0,1.0
B01,2019-11-05T07:00:00Z,10.95,0,1.0
B01,2019-11-05T08:00:00Z,10.94,0,1.0
B01,2019-11-05T09:00:00Z,10.93,0,1.0
B01,2019-11-05T10:00:00Z,10.93,0,1.0
B01,2019-11-05T11:00:00Z,10.92,0,1.0
B01,2019-11-05T12:00:00Z,10.85,40,1.0
B01,2019-11-05T13:00:00Z,10.84,0,1.0
B01,2019-11-05T14:00:00Z,10.88,0,1.0
B01,2019-11-05T15:00:00Z,10.91,0,1.0
B01,2019-11-05T16:00:00Z,10.95,0,1.0
B01,2019-11-05T17:00:00Z,10.83,0,1.0
B01,2019-11-05T18:00:00Z,10.83,0,1.0
B01,2019-11-05T19:00:00Z,10.78,0,1.0
B01,2019-11-05T20:00:00Z,10.76,0,1.0
B01,2019-11-05T21:00:00Z,10.79,0,1.0
B01,2019-11-05T22:00:00Z,10.86,0,1.0
B01,2019-11-05T23:00:00Z,10.9,0,1.0
B01,2019-11-06T00:00:00Z,10.9,0,1.0
B01,2019-11-06T01:00:00Z,10.86,0,1.0
B01,2019-11-06T02:00:00Z,10.86,0,1.0
B01,2019-11-06T03:00:00Z,10.86,0,1.0
B01,2019-11-06T04:00:00Z,10.85,0,1.0
B01,2019-11-06T05:00:00Z,10.83,0,1.0
B01,2019-11-06T06:00:00Z,10.82,0,1.0
B01,2019-11-06T07:00:00Z,10.82,0,1.0
B01,2019-11-06T08:00:00Z,10.8,0,1.0
B01,2019-11-06T09:00:00Z,10.78,0,1.0
B01,2019-11-06T10:00:00Z,10.76,0,1.0
B01,2019-11-06T11:00:00Z,10.74,0,1.0
B01,2019-11-06T12:00:00Z,10.73,0,1.0
B01,2019-11-06T14:00:00Z,10.72,0,1.0
B01,2019-11-06T15:00:00Z,10.74,0,1.0
B01,2019-11-06T16:00:00Z,10.77,0,1.0
B01,2019-11-06T17:00:00Z,16.36,40,1.0
B01,2019-11-06T18:00:00Z,10.78,0,1.0
B01,2019-11-06T19:00:00Z,10.8,0,1.0
B01,2019-11-06T20:00:00Z,10.81,0,1.0
B01,2019-11-06T21:00:00Z,10.8,0,1.0
B01,2019-11-06T22:00:00Z,10.78,0,1.0
B01,2019-11-06T23:00:00Z,10.75,0,1.0
B01,2019-11-07T00:00:00Z,10.74,0,1.0
B01,2019-11-07T01:00:00Z,10.73,0,1.0
B01,2019-11-07T02:00:00Z,10.71,0,1.0
B01,2019-11-07T03:00:00Z,10.71,0,1.0
B01,2019-11-07T04:00:00Z,NaN,40,1.0
B01,2019-11-07T05:00:00Z,10.7,40,1.0
B01,2019-11-07T06:00:00Z,10.7,0,1.0
B01,2019-11-07T07:00:00Z,10.72,0,1.0
B01,2019-11-07T08:00:00Z,10.72,0,1.0
B01,2019-11-07T09:00:00Z,10.66,0,1.0
B01,2019-11-07T10:00:00Z,10.68,0,1.0
B01,2019-11-07T11:00:00Z,10.69,0,1.0
B01,2019-11-07T12:00:00Z,10.56,0,1.0
B01,2019-11-07T13:00:00Z,0.89,40,1.0
B01,2019-11-07T14:00:00Z,10.6,0,1.0
B01,2019-11-07T15:00:00Z,10.63,0,1.0
B01,2019-11-07T16:00:00Z,10.68,0,1.0
B01,2019-11-07T17:00:00Z,10.68,0,1.0
B01,2019-11-07T18:00:00Z,10.55,0,1.0
B01,2019-11-07T19:00:00Z,10.52,0,1.0
B01,2019-11-07T20:00:00Z,10.49,0,1.0
B01,2019-11-07T21:00:00Z,10.48,0,1.0
B01,2019-11-07T22:00:00Z,10.47,0,1.0
B01,2019-11-07T23:00:00Z,10.47,0,1.0
B01,2019-11-08T00:00:00Z,10.58,0,1.0
B01,2019-11-08T01:00:00Z,10.65,0,1.0
B01,2019-11-08T02:00:00Z,10.65,0,1.0
B01,2019-11-08T03:00:00Z,10.66,0,1.0
B01,2019-11-08T04:00:00Z,10.65,40,1.0
B01,2019-11-08T05:00:00Z,10.62,0,1.0
B01,2019-11-08T06:00:00Z,10.58,0,1.0
B01,2019-11-08T07:00:00Z,10.55,0,1.0
B01,2019-11-08T08:00:00Z,10.51,0,1.0
B01,2019-11-08T09:00:00Z,10.49,0,1.0
B01,2019-11-08T10:00:00Z,10.49,0,1.0
B01,2019-11-08T11:00:00Z,10.49,40,1.0
B01,2019-11-08T12:00:00Z,10.47,0,1.0
B01,2019-11-08T13:00:00Z,10.47,0,1.0
B01,2019-11-08T14:00:00Z,NaN,40,1.0
B01,2019-11-08T15:00:00Z,10.45,0,1.0
B01,2019-11-08T16:00:00Z,10.45,0,1.0
B01,2019-11-08T17:00:00Z,10.41,0,1.0
B01,2019-11-08T18:00:00Z,NaN,40,1.0
B01,2019-11-08T19:00:00Z,10.34,0,1.0
B01,2019-11-08T20:00:00Z,10.33,40,1.0
B01,2019-11-08T21:00:00Z,10.34,0,1.0
B01,2019-11-08T22:00:00Z,10.36,0,1.0
B01,2019-11-08T23:00:00Z,10.46,0,1.0
B01,2019-11-09T00:00:00Z,10.49,0,1.0
B01,2019-11-09T01:00:00Z,10.5,0,1.0
B01,2019-11-09T02:00:00Z,10.55,0,1.0
B01,2019-11-09T03:00:00Z,10.54,0,1.0
B01,2019-11-09T05:00:00Z,10.52,0,1.0
B01,2019-11-09T06:00:00Z,10.49,0,1.0
B01,2019-11-09T07:00:00Z,NaN,40,1.0
B01,2019-11-09T08:00:00Z,10.3,0,1.0
B01,2019-11-09T09:00:00Z,10.25,0,1.0
B01,2019-11-09T10:00:00Z,10.24,40,1.0
B01,2019-11-09T11:00:00Z,10.22,0,1.0
B01,2019-11-09T12:00:00Z,10.19,0,1.0
B01,2019-11-09T13:00:00Z,10.21,0,1.0
B01,2019-11-09T14:00:00Z,10.21,0,1.0
B01,2019-11-09T15:00:00Z,10.24,0,1.0
B01,2019-11-09T16:00:00Z,10.35,0,1.0
B01,2019-11-09T17:00:00Z,10.48,0,1.0
B01,2019-11-09T18:00:00Z,10.5,0,1.0
B01,2019-11-09T19:00:00Z,10.4,0,1.0
B01,2019-11-09T20:00:00Z,10.37,0,1.0
B01,2019-11-09T21:00:00Z,10.32,0,1.0
B01,2019-11-09T22:00:00Z,10.29,0,1.0
B01,2019-11-09T23:00:00Z,10.32,0,1.0
B01,2019-11-10T00:00:00Z,1.02,40,1.0
B01,2019-11-10T01:00:00Z,10.33,0,1.0
B01,2019-11-10T02:00:00Z,10.26,0,1.0
B01,2019-11-10T03:00:00Z,10.2,0,1.0
B01,2019-11-10T04:00:00Z,10.18,0,1.0
B01,2019-11-10T05:00:00Z,10.09,0,1.0
B01,2019-11-10T06:00:00Z,10.11,0,1.0
B01,2019-11-10T07:00:00Z,NaN,40,1.0
B01,2019-11-10T08:00:00Z,10.2,0,1.0
B01,2019-11-10T09:00:00Z,10.2,0,1.0
B01,2019-11-10T10:00:00Z,10.22,0,1.0
B01,2019-11-10T11:00:00Z,10.21,0,1.0
B01,2019-11-10T12:00:00Z,10.28,0,1.0
B01,2019-11-10T13:00:00Z,10.29,0,1.0
B01,2019-11-10T14:00:00Z,10.29,0,1.0
B01,2019-11-10T15:00:00Z,10.31,0,1.0
B01,2019-11-10T16:00:00Z,10.32,0,1.0
B01,2019-11-10T17:00:00Z,10.29,0,1.0
B01,2019-11-10T18:00:00Z,10.27,0,1.0
B01,2019-11-10T20:00:00Z,10.34,0,1.0
B01,2019-11-10T21:00:00Z,10.37,0,1.0
B01,2019-11-10T22:00:00Z,10.39,0,1.0
B01,2019-11-10T23:00:00Z,10.45,0,1.0
B01,2019-11-11T00:00:00Z,10.46,0,1.0
B01,2019-11-11T01:00:00Z,10.48,0,1.0
B01,2019-11-11T02:00:00Z,NaN,40,1.0
B01,2019-11-11T03:00:00Z,10.51,0,1.0
B01,2019-11-11T04:00:00Z,10.53,0,1.0
B01,2019-11-11T05:00:00Z,10.51,0,1.0
B01,2019-11-11T06:00:00Z,10.49,0,1.0
B01,2019-11-11T07:00:00Z,10.47,0,1.0
B01,2019-11-11T08:00:00Z,10.44,0,1.0
B01,2019-11-11T09:00:00Z,10.39,0,1.0
B01,2019-11-11T10:00:00Z,10.31,0,1.0
B01,2019-11-11T11:00:00Z,10.27,0,1.0
B01,2019-11-11T12:00:00Z,10.14,0,1.0
B01,2019-11-11T13:00:00Z,10.1,0,1.0
B01,2019-11-11T14:00:00Z,10.08,0,1.0
B01,2019-11-11T15:00:00Z,10.09,0,1.0
B01,2019-11-11T16:00:00Z,10.13,0,1.0
B01,2019-11-11T17:00:00Z,10.11,0,1.0
B01,2019-11-11T18:00:00Z,9.83,0,1.0
B01,2019-11-11T19:00:00Z,9.6,0,1.0
B01,2019-11-11T20:00:00Z,9.58,0,1.0
B01,2019-11-11T21:00:00Z,9.62,0,1.0
B01,2019-11-11T22:00:00Z,NaN,40,1.0
B01,2019-11-11T23:00:00Z,9.71,0,1.0
B01,2019-11-12T00:00:00Z,9.93,0,1.0
B01,2019-11-12T01:00:00Z,9.91,0,1.0
B01,2019-11-12T02:00:00Z,9.89,0,1.0
B01,2019-11-12T03:00:00Z,9.85,0,1.0
B01,2019-11-12T04:00:00Z,9.78,0,1.0
B01,2019-11-12T05:00:00Z,9.71,0,1.0
B01,2019-11-12T06:00:00Z,9.86,0,1.0
B01,2019-11-12T07:00:00Z,9.94,0,1.0
B01,2019-11-12T08:00:00Z,10.02,0,1.0
B01,2019-11-12T09:00:00Z,10.12,0,1.0
B01,2019-11-12T10:00:00Z,10.13,0,1.0
B01,2019-11-12T11:00:00Z,10.16,0,1.0
B01,2019-11-12T12:00:00Z,10.18,0,1.0
B01,2019-11-12T13:00:00Z,10.21,0,1.0
B01,2019-11-12T14:00:00Z,10.25,0,1.0
B01,2019-11-12T15:00:00Z,10.26,0,1.0
B01,2019-11-12T16:00:00Z,10.26,40,1.0
B01,2019-11-12T17:00:00Z,10.31,0,1.0
B01,2019-11-12T18:00:00Z,NaN,40,1.0
B01,2019-11-12T19:00:00Z,23.31,40,1.0
B01,2019-11-12T20:00:00Z,10.09,0,1.0
B01,2019-11-12T21:00:00Z,10.11,0,1.0
B01,2019-11-12T22:00:00Z,10.14,0,1.0
B01,2019-11-12T23:00:00Z,10.16,40,1.0
B01,2019-11-13T00:00:00Z,10.15,0,1.0
B01,2019-11-13T01:00:00Z,10.17,0,1.0
B01,2019-11-13T02:00:00Z,10.18,0,1.0
B01,2019-11-13T03:00:00Z,10.15,0,1.0
B01,2019-11-13T04:00:00Z,10.1,0,1.0
B01,2019-11-13T05:00:00Z,10.09,0,1.0
B01,2019-11-13T06:00:00Z,10.11,0,1.0
B01,2019-11-13T07:00:00Z,10.15,0,1.0
B01,2019-11-13T08:00:00Z,10.17,0,1.0
B01,2019-11-13T09:00:00Z,10.22,0,1.0
B01,2019-11-13T10:00:00Z,10.2,0,1.0
B01,2019-11-13T11:00:00Z,10.15,0,1.0
B01,2019-11-13T12:00:00Z,10.12,0,1.0
B01,2019-11-13T13:00:00Z,10.09,40,1.0
B01,2019-11-13T14:00:00Z,10.05,0,1.0
B01,2019-11-13T15:00:00Z,10.02,0,1.0
B01,2019-11-13T16:00:00Z,10.02,0,1.0
B01,2019-11-13T17:00:00Z,10.01,0,1.0
B01,2019-11-13T18:00:00Z,10.01,0,1.0
B01,2019-11-13T19:00:00Z,10.0,0,1.0
B01,2019-11-13T20:00:00Z,20.2,40,1.0
B01,2019-11-13T21:00:00Z,9.96,0,1.0
B01,2019-11-13T22:00:00Z,9.94,0,1.0
B01,2019-11-13T23:00:00Z,9.92,0,1.0
B01,2019-11-14T00:00:00Z,9.91,0,1.0
B01,2019-11-14T01:00:00Z,9.86,0,1.0
B01,2019-11-14T02:00:00Z,9.85,0,1.0
B01,2019-11-14T03:00:00Z,9.77,0,1.0
B01,2019-11-14T04:00:00Z,9.81,0,1.0
B01,2019-11-14T05:00:00Z,9.79,0,1.0
B01,2019-11-14T06:00:00Z,9.79,0,1.0
B01,2019-11-14T07:00:00Z,9.8,0,1.0
B01,2019-11-14T08:00:00Z,9.82,0,1.0
B01,2019-11-14T09:00:00Z,9.81,0,1.0
B01,2019-11-14T10:00:00Z,9.76,0,1.0
B01,2019-11-14T11:00:00Z,9.79,0,1.0
B01,2019-11-14T12:00:00Z,9.75,0,1.0
B01,2019-11-14T13:00:00Z,9.75,0,1.0
B01,2019-11-14T14:00:00Z,9.72,0,1.0
B01,2019-11-14T15:00:00Z,9.69,0,1.0
B01,2019-11-14T16:00:00Z,9.68,0,1.0
B01,2019-11-14T17:00:00Z,9.66,0,1.0
B01,2019-11-14T18:00:00Z,9.66,0,1.0
B01,2019-11-14T19:00:00Z,9.67,40,1.0
B01,2019-11-14T20:00:00Z,9.67,0,1.0
B01,2019-11-14T21:00:00Z,9.67,0,1.0
B01,2019-11-14T22:00:00Z,9.68,0,1.0
B01,2019-11-14T23:00:00Z,9.66,0,1.0
B01,2019-11-15T00:00:00Z,9.65,0,1.0
B01,2019-11-15T01:00:00Z,NaN,40,1.0
B01,2019-11-15T02:00:00Z,0.0,3,1.0
