"mri","vessel.reg.no","state.land","port.land","species.itis","landed.weight","live.weight","date.sold","permit","vessel","vtr","date","species"
616,"399474","ME","Portlane",164499,104,345,2019-07-20,"251598","V7","25159819071808",2019-07-20,"GOOSEFISH"
616,"399474","ME","Portlane",164712,32,37,2019-07-20,"251598","V7","25159819071808",2019-07-20,"ATLANTIC COD"
616,"399474","ME","Portlane",172933,37,43,2019-07-20,"251598","V7","25159819071808",2019-07-20,"ATLANTIC HALIBUT"
616,"399474","ME","Portlane",172873,2215,2215,2019-07-25,"251598","V7","25159819072209",2019-07-25,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164732,134,180,2019-07-25,"251598","V7","25159819072209",2019-07-25,"WHITE HAKE"
616,"399474","ME","Portlane",164744,29,33,2019-07-25,"251598","V7","25159819072209",2019-07-25,"HADDOCK"
616,"399474","ME","Portlane",164499,170,564,2019-07-25,"251598","V7","25159819072209",2019-07-25,"GOOSEFISH"
616,"399474","ME","Portlane",172877,139,139,2019-07-25,"251598","V7","25159819072209",2019-07-25,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164712,141,165,2019-07-25,"251598","V7","25159819072209",2019-07-25,"ATLANTIC COD"
616,"399474","ME","Portlane",166774,8,8,2019-07-25,"251598","V7","25159819072209",2019-07-25,"REDFISH"
616,"399474","ME","Portlane",164727,25,28,2019-07-25,"251598","V7","25159819072209",2019-07-25,"POLLOCK"
616,"399474","ME","Portlane",164499,282,936,2019-07-25,"251598","V7","25159819072209",2019-07-25,"GOOSEFISH"
616,"399474","ME","Portlane",172873,6,6,2019-07-25,"251598","V7","25159819072209",2019-07-25,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164732,44,50,2019-07-25,"251598","V7","25159819072209",2019-07-25,"WHITE HAKE"
616,"399474","ME","Portlane",164712,2,2,2019-07-25,"251598","V7","25159819072209",2019-07-25,"ATLANTIC COD"
616,"399474","ME","Portlane",164744,207,236,2019-07-25,"251598","V7","25159819072209",2019-07-25,"HADDOCK"
616,"399474","ME","Portlane",172877,180,180,2019-07-25,"251598","V7","25159819072209",2019-07-25,"AMERICAN PLAICE"
616,"399474","ME","Portlane",172877,375,375,2019-07-25,"251598","V7","25159819072209",2019-07-25,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164732,131,176,2019-07-25,"251598","V7","25159819072209",2019-07-25,"WHITE HAKE"
616,"399474","ME","Portlane",164727,8,9,2019-07-25,"251598","V7","25159819072209",2019-07-25,"POLLOCK"
616,"399474","ME","Portlane",164727,19,21,2019-07-25,"251598","V7","25159819072209",2019-07-25,"POLLOCK"
616,"399474","ME","Portlane",172873,126,126,2019-07-25,"251598","V7","25159819072209",2019-07-25,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164712,154,180,2019-07-25,"251598","V7","25159819072209",2019-07-25,"ATLANTIC COD"
616,"399474","ME","Portlane",164712,51,60,2019-07-27,"251598","V7","25159819072209",2019-07-27,"ATLANTIC COD"
616,"399474","ME","Portlane",164744,56,64,2019-07-27,"251598","V7","25159819072209",2019-07-27,"HADDOCK"
616,"399474","ME","Portlane",172873,99,99,2019-07-28,"251598","V7","25159819072507",2019-07-28,"WITCH FLOUNDER"
616,"399474","ME","Portlane",172877,163,163,2019-07-28,"251598","V7","25159819072507",2019-07-28,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164499,200,664,2019-07-28,"251598","V7","25159819072507",2019-07-28,"GOOSEFISH"
616,"399474","ME","Portlane",164499,166,551,2019-07-28,"251598","V7","25159819072507",2019-07-28,"GOOSEFISH"
616,"399474","ME","Portlane",164727,20,23,2019-07-28,"251598","V7","25159819072507",2019-07-28,"POLLOCK"
616,"399474","ME","Portlane",172877,537,537,2019-07-28,"251598","V7","25159819072507",2019-07-28,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164499,25,83,2019-07-28,"251598","V7","25159819072507",2019-07-28,"GOOSEFISH"
616,"399474","ME","Portlane",164744,134,153,2019-07-28,"251598","V7","25159819072507",2019-07-28,"HADDOCK"
616,"399474","ME","Portlane",164727,5,6,2019-07-28,"251598","V7","25159819072507",2019-07-28,"POLLOCK"
616,"399474","ME","Portlane",172873,6,6,2019-07-28,"251598","V7","25159819072507",2019-07-28,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164712,251,294,2019-07-28,"251598","V7","25159819072507",2019-07-28,"ATLANTIC COD"
616,"399474","ME","Portlane",164744,12,14,2019-07-28,"251598","V7","25159819072507",2019-07-28,"HADDOCK"
616,"399474","ME","Portlane",164732,32,36,2019-07-28,"251598","V7","25159819072507",2019-07-28,"WHITE HAKE"
616,"399474","ME","Portlane",164732,99,133,2019-07-28,"251598","V7","25159819072507",2019-07-28,"WHITE HAKE"
616,"399474","ME","Portlane",172877,88,88,2019-07-28,"251598","V7","25159819072507",2019-07-28,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164732,158,212,2019-07-28,"251598","V7","25159819072507",2019-07-28,"WHITE HAKE"
616,"399474","ME","Portlane",164712,123,144,2019-07-28,"251598","V7","25159819072507",2019-07-28,"ATLANTIC COD"
616,"399474","ME","Portlane",172873,1342,1342,2019-07-28,"251598","V7","25159819072507",2019-07-28,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164732,23,31,2019-07-28,"251598","V7","25159819072507",2019-07-28,"WHITE HAKE"
616,"399474","ME","Portlane",166774,23,23,2019-07-28,"251598","V7","25159819072507",2019-07-28,"REDFISH"
616,"399474","ME","Portlane",172877,32,32,2019-07-29,"251598","V7","25159819072507",2019-07-29,"AMERICAN PLAICE"
616,"399474","ME","Portlane",172873,34,34,2019-07-29,"251598","V7","25159819072507",2019-07-29,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164744,56,64,2019-07-29,"251598","V7","25159819072507",2019-07-29,"HADDOCK"
616,"399474","ME","Portlane",164732,161,216,2019-08-01,"251598","V7","25159819072906",2019-08-01,"WHITE HAKE"
616,"399474","ME","Portlane",164732,50,57,2019-08-01,"251598","V7","25159819072906",2019-08-01,"WHITE HAKE"
616,"399474","ME","Portlane",164712,175,205,2019-08-01,"251598","V7","25159819072906",2019-08-01,"ATLANTIC COD"
616,"399474","ME","Portlane",164712,152,178,2019-08-01,"251598","V7","25159819072906",2019-08-01,"ATLANTIC COD"
616,"399474","ME","Portlane",172877,70,70,2019-08-01,"251598","V7","25159819072906",2019-08-01,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164499,265,880,2019-08-01,"251598","V7","25159819072906",2019-08-01,"GOOSEFISH"
616,"399474","ME","Portlane",164744,1,1,2019-08-01,"251598","V7","25159819072906",2019-08-01,"HADDOCK"
616,"399474","ME","Portlane",164744,199,227,2019-08-01,"251598","V7","25159819072906",2019-08-01,"HADDOCK"
616,"399474","ME","Portlane",172877,467,467,2019-08-01,"251598","V7","25159819072906",2019-08-01,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164499,69,229,2019-08-01,"251598","V7","25159819072906",2019-08-01,"GOOSEFISH"
616,"399474","ME","Portlane",172873,76,76,2019-08-01,"251598","V7","25159819072906",2019-08-01,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164732,74,99,2019-08-01,"251598","V7","25159819072906",2019-08-01,"WHITE HAKE"
616,"399474","ME","Portlane",172873,6,6,2019-08-01,"251598","V7","25159819072906",2019-08-01,"WITCH FLOUNDER"
616,"399474","ME","Portlane",172873,2192,2192,2019-08-01,"251598","V7","25159819072906",2019-08-01,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164744,14,16,2019-08-01,"251598","V7","25159819072906",2019-08-01,"HADDOCK"
616,"399474","ME","Portlane",172877,171,171,2019-08-01,"251598","V7","25159819072906",2019-08-01,"AMERICAN PLAICE"
616,"399474","ME","Portlane",172873,28,28,2019-07-31,"251598","V7","25159819072906",2019-07-31,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164744,59,67,2019-07-31,"251598","V7","25159819072906",2019-07-31,"HADDOCK"
616,"399474","ME","Portlane",166774,20,20,2019-07-31,"251598","V7","25159819072906",2019-07-31,"REDFISH"
616,"399474","ME","Portlane",164712,27,32,2019-07-31,"251598","V7","25159819072906",2019-07-31,"ATLANTIC COD"
616,"399474","ME","Portlane",164732,24,32,2019-07-31,"251598","V7","25159819072906",2019-07-31,"WHITE HAKE"
616,"399474","ME","Portlane",164499,143,475,2019-07-31,"251598","V7","25159819072906",2019-07-31,"GOOSEFISH"
616,"399474","ME","Portlane",172877,44,44,2019-07-31,"251598","V7","25159819072906",2019-07-31,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164727,20,23,2019-07-31,"251598","V7","25159819072906",2019-07-31,"POLLOCK"
616,"399474","ME","Portlane",164744,152,173,2019-08-04,"251598","V7","25159819080107",2019-08-04,"HADDOCK"
616,"399474","ME","Portlane",164727,8,9,2019-08-04,"251598","V7","25159819080107",2019-08-04,"POLLOCK"
616,"399474","ME","Portlane",166774,23,23,2019-08-04,"251598","V7","25159819080107",2019-08-04,"REDFISH"
616,"399474","ME","Portlane",164712,69,81,2019-08-04,"251598","V7","25159819080107",2019-08-04,"ATLANTIC COD"
616,"399474","ME","Portlane",164732,123,165,2019-08-04,"251598","V7","25159819080107",2019-08-04,"WHITE HAKE"
616,"399474","ME","Portlane",172877,178,178,2019-08-04,"251598","V7","25159819080107",2019-08-04,"AMERICAN PLAICE"
616,"399474","ME","Portlane",172873,1465,1465,2019-08-04,"251598","V7","25159819080107",2019-08-04,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164499,323,1072,2019-08-04,"251598","V7","25159819080107",2019-08-04,"GOOSEFISH"
616,"399474","ME","Portlane",164727,15,17,2019-08-04,"251598","V7","25159819080107",2019-08-04,"POLLOCK"
616,"399474","ME","Portlane",172873,71,71,2019-08-04,"251598","V7","25159819080107",2019-08-04,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164732,41,46,2019-08-04,"251598","V7","25159819080107",2019-08-04,"WHITE HAKE"
616,"399474","ME","Portlane",164732,171,229,2019-08-04,"251598","V7","25159819080107",2019-08-04,"WHITE HAKE"
616,"399474","ME","Portlane",172877,446,446,2019-08-04,"251598","V7","25159819080107",2019-08-04,"AMERICAN PLAICE"
616,"399474","ME","Portlane",172877,84,84,2019-08-04,"251598","V7","25159819080107",2019-08-04,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164744,24,27,2019-08-04,"251598","V7","25159819080107",2019-08-04,"HADDOCK"
616,"399474","ME","Portlane",164727,20,23,2019-08-04,"251598","V7","25159819080107",2019-08-04,"POLLOCK"
616,"399474","ME","Portlane",164499,197,654,2019-08-04,"251598","V7","25159819080107",2019-08-04,"GOOSEFISH"
616,"399474","ME","Portlane",172873,12,12,2019-08-04,"251598","V7","25159819080107",2019-08-04,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164712,146,171,2019-08-04,"251598","V7","25159819080107",2019-08-04,"ATLANTIC COD"
616,"399474","ME","Portlane",172873,34,34,2019-08-03,"251598","V7","25159819080107",2019-08-03,"WITCH FLOUNDER"
616,"399474","ME","Portlane",172877,29,29,2019-08-03,"251598","V7","25159819080107",2019-08-03,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164744,119,136,2019-08-03,"251598","V7","25159819080107",2019-08-03,"HADDOCK"
616,"399474","ME","Portlane",164732,326,437,2019-08-11,"251598","V7","25159819080620",2019-08-11,"WHITE HAKE"
616,"399474","ME","Portlane",164499,152,505,2019-08-11,"251598","V7","25159819080620",2019-08-11,"GOOSEFISH"
616,"399474","ME","Portlane",164732,59,79,2019-08-11,"251598","V7","25159819080620",2019-08-11,"WHITE HAKE"
616,"399474","ME","Portlane",164744,79,90,2019-08-11,"251598","V7","25159819080620",2019-08-11,"HADDOCK"
616,"399474","ME","Portlane",172877,35,35,2019-08-11,"251598","V7","25159819080620",2019-08-11,"AMERICAN PLAICE"
616,"399474","ME","Portlane",172877,83,83,2019-08-11,"251598","V7","25159819080620",2019-08-11,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164499,152,505,2019-08-11,"251598","V7","25159819080620",2019-08-11,"GOOSEFISH"
616,"399474","ME","Portlane",172877,160,160,2019-08-11,"251598","V7","25159819080620",2019-08-11,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164732,50,67,2019-08-11,"251598","V7","25159819080620",2019-08-11,"WHITE HAKE"
616,"399474","ME","Portlane",164744,102,116,2019-08-11,"251598","V7","25159819080620",2019-08-11,"HADDOCK"
616,"399474","ME","Portlane",172873,61,61,2019-08-11,"251598","V7","25159819080620",2019-08-11,"WITCH FLOUNDER"
616,"399474","ME","Portlane",166774,6,6,2019-08-09,"251598","V7","25159819080620",2019-08-09,"REDFISH"
616,"399474","ME","Portlane",164727,64,72,2019-08-09,"251598","V7","25159819080620",2019-08-09,"POLLOCK"
616,"399474","ME","Portlane",164732,12,16,2019-08-09,"251598","V7","25159819080620",2019-08-09,"WHITE HAKE"
616,"399474","ME","Portlane",164499,27,90,2019-08-09,"251598","V7","25159819080620",2019-08-09,"GOOSEFISH"
616,"399474","ME","Portlane",164712,8,9,2019-08-09,"251598","V7","25159819080620",2019-08-09,"ATLANTIC COD"
616,"399474","ME","Portlane",172877,42,42,2019-08-09,"251598","V7","25159819080620",2019-08-09,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164744,78,89,2019-08-09,"251598","V7","25159819080620",2019-08-09,"HADDOCK"
616,"399474","ME","Portlane",172873,10,10,2019-08-09,"251598","V7","25159819080620",2019-08-09,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164744,20,23,2019-08-09,"251598","V7","25159819080620",2019-08-09,"HADDOCK"
616,"399474","ME","Portlane",166774,213,213,2019-08-15,"251598","V7","25159819081123",2019-08-15,"REDFISH"
616,"399474","ME","Portlane",164732,91,122,2019-08-15,"251598","V7","25159819081123",2019-08-15,"WHITE HAKE"
616,"399474","ME","Portlane",172873,33,33,2019-08-15,"251598","V7","25159819081123",2019-08-15,"WITCH FLOUNDER"
616,"399474","ME","Portlane",172877,439,439,2019-08-15,"251598","V7","25159819081123",2019-08-15,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164727,142,160,2019-08-15,"251598","V7","25159819081123",2019-08-15,"POLLOCK"
616,"399474","ME","Portlane",172873,659,659,2019-08-15,"251598","V7","25159819081123",2019-08-15,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164727,72,81,2019-08-15,"251598","V7","25159819081123",2019-08-15,"POLLOCK"
616,"399474","ME","Portlane",164499,214,710,2019-08-15,"251598","V7","25159819081123",2019-08-15,"GOOSEFISH"
616,"399474","ME","Portlane",172877,129,129,2019-08-15,"251598","V7","25159819081123",2019-08-15,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164732,14,19,2019-08-15,"251598","V7","25159819081123",2019-08-15,"WHITE HAKE"
616,"399474","ME","Portlane",164744,181,206,2019-08-15,"251598","V7","25159819081123",2019-08-15,"HADDOCK"
616,"399474","ME","Portlane",164712,27,32,2019-08-15,"251598","V7","25159819081123",2019-08-15,"ATLANTIC COD"
616,"399474","ME","Portlane",164499,244,810,2019-08-15,"251598","V7","25159819081123",2019-08-15,"GOOSEFISH"
616,"399474","ME","Portlane",164712,139,163,2019-08-15,"251598","V7","25159819081123",2019-08-15,"ATLANTIC COD"
616,"399474","ME","Portlane",164744,73,83,2019-08-15,"251598","V7","25159819081123",2019-08-15,"HADDOCK"
616,"399474","ME","Portlane",164732,322,431,2019-08-15,"251598","V7","25159819081123",2019-08-15,"WHITE HAKE"
616,"399474","ME","Portlane",172877,33,33,2019-08-15,"251598","V7","25159819081123",2019-08-15,"AMERICAN PLAICE"
616,"399474","ME","Portlane",166774,39,39,2019-08-14,"251598","V7","25159819081123",2019-08-14,"REDFISH"
616,"399474","ME","Portlane",172873,31,31,2019-08-14,"251598","V7","25159819081123",2019-08-14,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164732,42,56,2019-08-14,"251598","V7","25159819081123",2019-08-14,"WHITE HAKE"
616,"399474","ME","Portlane",164499,41,136,2019-08-14,"251598","V7","25159819081123",2019-08-14,"GOOSEFISH"
616,"399474","ME","Portlane",164744,161,184,2019-08-14,"251598","V7","25159819081123",2019-08-14,"HADDOCK"
616,"399474","ME","Portlane",164712,76,89,2019-08-14,"251598","V7","25159819081123",2019-08-14,"ATLANTIC COD"
616,"399474","ME","Portlane",164727,151,171,2019-08-14,"251598","V7","25159819081123",2019-08-14,"POLLOCK"
616,"399474","ME","Portlane",172877,32,32,2019-08-14,"251598","V7","25159819081123",2019-08-14,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164744,179,204,2019-08-18,"251598","V7","25159819081507",2019-08-18,"HADDOCK"
616,"399474","ME","Portlane",172877,33,33,2019-08-18,"251598","V7","25159819081507",2019-08-18,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164499,305,1013,2019-08-18,"251598","V7","25159819081507",2019-08-18,"GOOSEFISH"
616,"399474","ME","Portlane",172877,410,410,2019-08-18,"251598","V7","25159819081507",2019-08-18,"AMERICAN PLAICE"
616,"399474","ME","Portlane",172877,151,151,2019-08-18,"251598","V7","25159819081507",2019-08-18,"AMERICAN PLAICE"
616,"399474","ME","Portlane",166774,35,35,2019-08-18,"251598","V7","25159819081507",2019-08-18,"REDFISH"
616,"399474","ME","Portlane",164732,680,911,2019-08-18,"251598","V7","25159819081507",2019-08-18,"WHITE HAKE"
616,"399474","ME","Portlane",172873,247,247,2019-08-18,"251598","V7","25159819081507",2019-08-18,"WITCH FLOUNDER"
616,"399474","ME","Portlane",164744,3,3,2019-08-18,"251598","V7","25159819081507",2019-08-18,"HADDOCK"
616,"399474","ME","Portlane",164732,39,52,2019-08-18,"251598","V7","25159819081507",2019-08-18,"WHITE HAKE"
616,"399474","ME","Portlane",164499,246,817,2019-08-18,"251598","V7","25159819081507",2019-08-18,"GOOSEFISH"
616,"399474","ME","Portlane",164732,96,129,2019-08-18,"251598","V7","25159819081507",2019-08-18,"WHITE HAKE"
616,"399474","ME","Portlane",164712,5,6,2019-08-18,"251598","V7","25159819081507",2019-08-18,"ATLANTIC COD"
616,"399474","ME","Portlane",164744,163,186,2019-08-18,"251598","V7","25159819081507",2019-08-18,"HADDOCK"
616,"399474","ME","Portlane",164727,116,131,2019-08-18,"251598","V7","25159819081507",2019-08-18,"POLLOCK"
616,"399474","ME","Portlane",164727,58,66,2019-08-25,"251598","V7","25159819082021",2019-08-25,"POLLOCK"
616,"399474","ME","Portlane",164732,103,138,2019-08-25,"251598","V7","25159819082021",2019-08-25,"WHITE HAKE"
616,"399474","ME","Portlane",164744,109,124,2019-08-25,"251598","V7","25159819082021",2019-08-25,"HADDOCK"
616,"399474","ME","Portlane",164732,7,8,2019-08-25,"251598","V7","25159819082021",2019-08-25,"WHITE HAKE"
616,"399474","ME","Portlane",172877,2401,2401,2019-08-25,"251598","V7","25159819082021",2019-08-25,"AMERICAN PLAICE"
616,"399474","ME","Portlane",172877,592,592,2019-08-25,"251598","V7","25159819082021",2019-08-25,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164499,167,554,2019-08-25,"251598","V7","25159819082021",2019-08-25,"GOOSEFISH"
616,"399474","ME","Portlane",164727,26,29,2019-08-25,"251598","V7","25159819082021",2019-08-25,"POLLOCK"
616,"399474","ME","Portlane",166774,6,6,2019-08-25,"251598","V7","25159819082021",2019-08-25,"REDFISH"
616,"399474","ME","Portlane",172873,78,78,2019-08-25,"251598","V7","25159819082021",2019-08-25,"WITCH FLOUNDER"
616,"399474","ME","Portlane",172877,169,169,2019-08-25,"251598","V7","25159819082021",2019-08-25,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164727,7,8,2019-08-25,"251598","V7","25159819082021",2019-08-25,"POLLOCK"
616,"399474","ME","Portlane",164499,200,664,2019-08-25,"251598","V7","25159819082021",2019-08-25,"GOOSEFISH"
616,"399474","ME","Portlane",164732,600,804,2019-08-25,"251598","V7","25159819082021",2019-08-25,"WHITE HAKE"
616,"399474","ME","Portlane",164744,225,257,2019-08-25,"251598","V7","25159819082021",2019-08-25,"HADDOCK"
616,"399474","ME","Portlane",164732,193,259,2019-08-25,"251598","V7","25159819082021",2019-08-25,"WHITE HAKE"
616,"399474","ME","Portlane",164732,128,172,2019-08-25,"251598","V7","25159819082021",2019-08-25,"WHITE HAKE"
616,"399474","ME","Portlane",164499,310,1029,2019-08-25,"251598","V7","25159819082021",2019-08-25,"GOOSEFISH"
616,"399474","ME","Portlane",164712,7,8,2019-08-25,"251598","V7","25159819082021",2019-08-25,"ATLANTIC COD"
616,"399474","ME","Portlane",172877,2199,2199,2019-09-02,"251598","V7","25159819082721",2019-09-02,"AMERICAN PLAICE"
616,"399474","ME","Portlane",164727,52,59,2019-09-02,"251598","V7","25159819082721",2019-09-02,"POLLOCK"
